nom;adresse;code_postal;latitude;longitude;region_source
Agence bancaire Banque Privée CA Béarn;36 Avenue Louis Sallenave, 64000 Pau;64000;43,314826;-0,3609711;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Banque Privée Pau Béarn;8 Place Georges Clemenceau, 64000 Pau;64000;43,29575819999999;-0,3678517;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Espace Pro de Pau;36 avenue Louis Sallenave, 64000 PAU;64000;43,3148686;-0,3611464;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Pau Camou;28 Cours Camou, 64000 Pau;64000;43,3003769;-0,3770976;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Pau Carnot;31 rue Carnot, 64000 PAU;64000;43,3014874;-0,369306;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Pau Condorcet;36 avenue Louis Sallenave, 64000 PAU;64000;43,314901;-0,361045;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Pau Hameau;157 boulevard de la Paix, 64000 PAU;64000;43,3187851;-0,34650385;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Pau Lassence;9 rue Alfred de Lassence, 64000 PAU;64000;43,295005;-0,368968;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Pau Mermoz;212 avenue Jean Mermoz, 64000 PAU;64000;43,3192953;-0,3785382;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Pau Trespoey;82 avenue du Maréchal Leclerc, 64000 PAU;64000;43,3029999;-0,35166979;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Plaisance;4 place du 11 novembre, 32160 PLAISANCE-DU-GERS;32160;;;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Pontacq;18 rue Henri IV, 64530 PONTACQ;64530;;;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Puyoô;Route de Bayonne, 64270 PUYOO;64270;;;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Rabastens-de-Bigorre;35 place Centrale, 65140 RABASTENS-DE-BIGORRE;65140;;;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Riscle;4 rue Lebrere, 32400 RISCLE;32400;;;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Saint-Clar;Place de la Mairie, 32380 SAINT-CLAR;32380;;;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Saint-Etienne-de-Baïgorry;8 gaztenerrekako bidea, 64430 SAINT-ETIENNE-DE-BAIGORRY;64430;;;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Saint-Jean-de-Luz Espace Pro;22 rue Axular, 64500 SAINT-JEAN-DE-LUZ;64500;43,384898;-1,654227;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Saint-Jean-de-Luz Halles;22 rue Maréchal Harispe, 64500 SAINT-JEAN-DE-LUZ;64500;43,3872336;-1,6608017;Crédit Agricole - Pyrenees Gascogne
Agence bancaire St Jean de Luz Chantaco;39 rue Axular, 64500 SAINT-JEAN-DE-LUZ;64500;43,3848169;-1,6534633;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Saint-Jean-Pied-de-Port;9 Avenue Renaud, 64220 Saint-Jean-Pied-de-Port;64220;;;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Saint-Lary-Soulan;1 allée Corps Franc Pommiès, 65170 SAINT-LARY;65170;;;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Saint-Palais;6 avenue Garris, 64120 SAINT-PALAIS;64120;;;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Saint-Pée-sur-Nivelle;Rue d'Arretxea, 64310 SAINT-PEE-SUR-NIVELLE;64310;;;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Bayonne Ametzondo;Centre Commercial Ametzondo 2-4 route du Portou, 64990 SAINT-PIERRE-D'IRUBE;64990;43,481178;-1,443185;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Saint-Pierre-d'Irube;25 Avenue de la Basse Navarre, 64990 Saint-Pierre-d'Irube;64990;43,47362649999999;-1,4518862;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Salies de Béarn;Place Bayaa, 64270 SALIES-DE-BEARN;64270;;;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Samatan;12 place du Marché, 32130 SAMATAN;32130;;;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Saramon;Route de Gimont, 32450 SARAMON;32450;;;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Sauveterre;8 place Royale, 64390 SAUVETERRE-DE-BEARN;64390;;;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Seissan;Place Carnot, 32260 SEISSAN;32260;;;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Séméac;6 avenue François Mitterrand, 65600 SEMEAC;65600;;;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Agence pour clients résidant hors dépts 64-32-65;121 Chemin de Devezes, 64121 Serres-Castet;64121;43,36994139999999;-0,3784332;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Espace Affaires Spécialisées;Chemin de Devèzes, 64121 SERRES-CASTET;64121;43,370408;-0,379363;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Espace Conseil Salariés;121 chemin de Devèzes, 64121 SERRES-CASTET;64121;43,369531;-0,378708;Crédit Agricole - Pyrenees Gascogne
Agence bancaire PRO DIRECT;121 Chemin de Devezes, 64121 Serres-Castet;64121;43,369531;-0,378708;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Serres-Castet;Place des 4 saisons, 64121 SERRES-CASTET;64121;43,3774;-0,378823;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Soumoulou;1 allée des Platanes, 64420 SOUMOULOU;64420;;;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Banque Privée Tarbes;11 Boulevard du Président Kennedy, 65003 Tarbes;65003;43,232951;0,078082;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Espace Pro de Tarbes;11 Boulevard du Président Kennedy, 65000 Tarbes;65000;43,220034;0,083912;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Tarbes Arsenal;20 Avenue des Forges, 65000 Tarbes;65000;43,240673;0,08121;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Tarbes Echez;110 rue Corps Franc Pommiès, 65000 TARBES;65000;43,2370168;0,0521748;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Tarbes Marcadieu;1 place Parmentier, 65000 TARBES;65000;43,2307145;0,0819161;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Tarbes Pyrénées;72 avenue Aristide Briand, 65000 TARBES;65000;43,2210518;0,0607838;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Tarbes Verdun;2 rue Despourrins, 65000 TARBES;65000;43,23358;0,0730514;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Tardets;Place Centrale, 64470 TARDETS;64470;;;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Tournay;10 place Astarac, 65190 TOURNAY;65190;;;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Trie-sur-Baïse;32 rue Padouen, 65220 TRIE-SUR-BAISE;65220;;;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Béhobie;46 Rue Charles Pucheu, 64122 Urrugne;64122;43,3447277;-1,7624834;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Urrugne Kechiloa;Galerie Centre Leclerc route départementale 810, 64122 URRUGNE;64122;43,37435997;-1,677947044;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Ustaritz;Route de Cambo, 64480 USTARITZ;64480;;;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Valence-sur-Baïse;14 Grande Rue, 32310 VALENCE-SUR-BAISE;32310;;;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Vic-en-Bigorre;26 boulevard Alsace, 65500 VIC-EN-BIGORRE;65500;;;Crédit Agricole - Pyrenees Gascogne
Agence bancaire Vic-Fezensac;Cours Delom, 32190 VIC-FEZENSAC;32190;;;Crédit Agricole - Pyrenees Gascogne
