nom;adresse;code_postal;latitude;longitude;region_source
Agence bancaire MORET LOING ET ORVANNE;36 RUE GRANDE, 77250 MORET SUR LOING;77250;;;Crédit Agricole - Brie Picardie
Agence bancaire MOREUIL;5 PLACE NORBERT MALTERRE, 80110 MOREUIL;80110;;;Crédit Agricole - Brie Picardie
Agence bancaire MORMANT;32 RUE CHARLES DE GAULLE, 77720 MORMANT;77720;;;Crédit Agricole - Brie Picardie
Agence bancaire MOUY;14 PLACE CANTREL, 60250 MOUY;60250;;;Crédit Agricole - Brie Picardie
Agence bancaire NANGIS;11 RUE PASTEUR, 77370 NANGIS;77370;;;Crédit Agricole - Brie Picardie
Agence bancaire NANTEUIL LE HAUDOUIN;6 RUE DE LA CROIX VERTE, 60440 NANTEUIL LE HAUDOUIN;60440;;;Crédit Agricole - Brie Picardie
Agence bancaire NEMOURS;14 PLACE JEAN JAURES, 77140 NEMOURS;77140;;;Crédit Agricole - Brie Picardie
Agence bancaire NESLE;4 RUE DE LA MONNAIE, 80190 NESLE;80190;;;Crédit Agricole - Brie Picardie
Agence bancaire NEUILLY EN THELLE;8 PLACE TIBURCE LEFEVRE, 60530 NEUILLY EN THELLE;60530;;;Crédit Agricole - Brie Picardie
Agence bancaire NOAILLES;2 RUE DE CALAIS, 60430 NOAILLES;60430;;;Crédit Agricole - Brie Picardie
Agence bancaire NOISIEL LES LUZARDS;85 COURS DES ROCHES, 77186 NOISIEL;77186;;;Crédit Agricole - Brie Picardie
Agence bancaire NOYON;69 RUE DE PARIS, 60400 NOYON;60400;;;Crédit Agricole - Brie Picardie
Agence bancaire OISEMONT;8 RUE ROGER SALENGRO, 80140 OISEMONT;80140;;;Crédit Agricole - Brie Picardie
Agence bancaire ORRY LA VILLE;13, rue de la Gare, 60560 ORRY LA VILLE;60560;;;Crédit Agricole - Brie Picardie
Agence bancaire OTHIS;RUE DU 8 MAI 1945, 77280 OTHIS;77280;;;Crédit Agricole - Brie Picardie
Agence bancaire OZOIR LA FERRIERE;24 AVENUE DU GENERAL DE GAULLE, 77330 OZOIR LA FERRIERE;77330;;;Crédit Agricole - Brie Picardie
Agence bancaire PERONNE;15 - 17 PLACE LOUIS DAUDRE, 80204 PERONNE;80204;;;Crédit Agricole - Brie Picardie
Agence bancaire POIX DE PICARDIE;15 PLACE DE LA REPUBLIQUE, 80290 POIX DE PICARDIE;80290;;;Crédit Agricole - Brie Picardie
Agence bancaire PONT SAINTE MAXENCE;49 RUE CHARLES LESCOT, 60700 PONT SAINTE MAXENCE;60700;;;Crédit Agricole - Brie Picardie
Agence bancaire PONTAULT COMBAULT DE GAULLE;106 avenue du Général de Gaulle, 77340 PONTAULT COMBAULT;77340;48,801255;2,607598;Crédit Agricole - Brie Picardie
Agence bancaire PONTAULT COMBAULT EGLISE;95 AVENUE LUCIEN BRUNET, 77340 PONTAULT COMBAULT;77340;48,7835599;2,6005375;Crédit Agricole - Brie Picardie
