nom;adresse;code_postal;latitude;longitude;region_source;count_agence
AGENCE ANNEMASSE - BNP PARIBAS;10 rue Du Capitaine Charles Dupraz, 74100  Annemasse;74100;46,190945941674;6,2349920455841;Société Générale;1
Cash Services - Annemasse PLACE ANTOINE LUMIERE;PLACE ANTOINE LUMIERE, 74100  Annemasse;74100;46,196459;6,236285;Société Générale;1
AGENCE THIERS - BNP PARIBAS;rue Jean Moulin, Galerie Des Molles, 63300  Thiers;63300;45,848786674502;3,5352543635071;Société Générale;1
Cash Services - La Clusaz 5 ROUTE DE LA PISCINE;5 ROUTE DE LA PISCINE, 74220  La Clusaz;74220;45,90643;6,426896;Société Générale;1
AGENCE DIVONNE - BNP PARIBAS;557 avenue De Geneve, 01220  Divonne Les Bains;1220;46,35177476282;6,1426225411012;Société Générale;1
AGENCE BONNEVILLE - BNP PARIBAS;47 rue Du Pont, 74130  Bonneville;74130;46,076665755154;6,4081313709464;Société Générale;1
AGENCE MONTELIMAR - BNP PARIBAS;10 place Emile Loubet, 26200  Montelimar;26200;44,557505681983;4,7489832272587;Société Générale;1
AGENCE AUBENAS - BNP PARIBAS;31 boulevard Gambetta, 07200  Aubenas;7200;44,619627411995;4,3910839534889;Société Générale;1
AGENCE MONTELIMAR PORTE DE PROVENCE - BNP PARIBAS;chemin Des Blaches, 26200  Montelimar;26200;44,533781558465;4,7463553396203;Société Générale;1
AGENCE DOUVAINE - BNP PARIBAS;8 place De L Hotel De Ville, 74140  Douvaine;74140;46,305736486675;6,3023234711641;Société Générale;1
Cash Services - Thyez 2525 AVENUE DES VALLEES;2525 AVENUE DES VALLEES, 74300  Thyez;74300;46,086448;6,523751;Société Générale;1
AGENCE BRIOUDE - BNP PARIBAS;1 boulevard Vercingetorix, 43100  Brioude;43100;45,292202305787;3,3824289760921;Société Générale;1
AGENCE SALLANCHES - BNP PARIBAS;place Charles Albert, 74700  Sallanches;74700;45,935521815336;6,6313538563446;Société Générale;1
AGENCE CLUSES - BNP PARIBAS;174 place Charles De Gaulle, 74300  Cluses;74300;46,060125885179;6,5792720515205;Société Générale;1
AGENCE VICHY - BNP PARIBAS;27 rue Georges Clemenceau, 03200  Vichy;3200;46,125455009304;3,4225445846557;Société Générale;1
Cash Services - Perrignier 154 ROUTE DE THONON;154 ROUTE DE THONON, 74550  Perrignier;74550;46,30434;6,437924;Société Générale;1
AGENCE ISSOIRE - BNP PARIBAS;12 boulevard Albert Buisson, 63500  Issoire;63500;45,544810662229;3,2472245687172;Société Générale;1
Cash Services - Morillon CHEF LIEU;CHEF LIEU, 74440  Morillon;74440;46,083514;6,676337;Société Générale;1
AGENCE COURNON D'AUVERGNE - BNP PARIBAS;31 B avenue De La Liberation, 63800  Cournon D Auvergne;63800;45,733000252854;3,1921967445169;Société Générale;1
AGENCE THONON LES BAINS - BNP PARIBAS;4 place Des Arts, 74200  Thonon Les Bains;74200;46,37037917881;6,4799561035533;Société Générale;1
AGENCE PIERRELATTE - BNP PARIBAS;3 avenue Jean Perrin, 26700  Pierrelatte;26700;44,376820845626;4,6991332699058;Société Générale;1
AGENCE NYONS - BNP PARIBAS;avenue Paul Laurens, 26110  Nyons;26110;44,360120102568;5,1365575162047;Société Générale;1
AGENCE SAINT PAUL TROIS CHATEAUX - BNP PARIBAS;place Saint Jean, 26130  St Paul Trois Chateaux;26130;44,347733276562;4,7667305606785;Société Générale;1
Cash Services - Morzine 196 ROUTE DE LA PLAGNE;196 ROUTE DE LA PLAGNE, 74110  Morzine;74110;46,18284;6,702624;Société Générale;1
AGENCE AUBIERE - BNP PARIBAS;2 rue Des Ramacles, 63170  Aubiere;63170;45,749799519056;3,1128649669342;Société Générale;1
Cash Services - Clermont Ferrand 3 PLACE DE LA FONTAINE;3 PLACE DE LA FONTAINE, 63100  Clermont Ferrand;63100;45,79085;3,113485;Société Générale;1
AGENCE CLERMONT FERRAND REPUBLIQUE - BNP PARIBAS;91 avenue De La Republique, Green Park, 63000  Clermont Ferrand;63000;45,786459224982;3,103206490091;Société Générale;1
AGENCE CLERMONT FERRAND NEUFS SOLEILS - BNP PARIBAS;84 avenue Leon Blum, 63000  Clermont Ferrand;63000;45,766800153578;3,095940987836;Société Générale;1
AGENCE GANNAT - BNP PARIBAS;6 cours De La République, 03800  Gannat;3800;46,101387831243;3,1977005342626;Société Générale;1
AGENCE RIOM - BNP PARIBAS;12 rue De L Hotel De Ville, 63200  Riom;63200;45,893899915408;3,1167128979082;Société Générale;1
Cash Services - Clermont Ferrand 11 RUE HENRI POURRAT;11 RUE HENRI POURRAT, 63000  Clermont Ferrand;63000;45,762956;3,089943;Société Générale;1
AGENCE CLERMONT FERRAND JAUDE - BNP PARIBAS;11 place De Jaude, 63000  Clermont Ferrand;63000;45,776761180616;3,0826818668647;Société Générale;1
AGENCE CHAMONIX - BNP PARIBAS;111 rue Paccard, Immeuble Le Pavillon, 74400  Chamonix Mont Blanc;74400;45,9221113;6,8683880999999;Société Générale;1
Cash Services - Clermont Ferrand 81 RUE FONTGIEVE;81 RUE FONTGIEVE, 63004  Clermont Ferrand;63004;45,780722;3,076565;Société Générale;1
Cash Services - Chamonix Mont Blanc 79 AVENUE DU MONT BLANC;79 AVENUE DU MONT BLANC, 74400  Chamonix Mont Blanc;74400;45,925227;6,870929;Société Générale;1
AGENCE CHAMALIERES - BNP PARIBAS;6 rue Hippolyte Chatrousse, 63400  Chamalieres;63400;45,776186557217;3,0678302840614;Société Générale;1
AGENCE EVIAN LES BAINS - BNP PARIBAS;56 rue Nationale, 74500  Evian Les Bains;74500;46,400501709426;6,5902831141209;Société Générale;1
AGENCE LEMAN INTERNATIONAL - BNP PARIBAS;56 Rue Nationale, 74500  Evian Les Bains;74500;46,400501709426;6,5902831141209;Société Générale;1
AGENCE SAINT POURCAIN SUR SIOULE - BNP PARIBAS;14 place Georges Clemenceau, 03500  St Pourcain Sur Sioule;3500;46,30833088029;3,2910114998728;Société Générale;1
Cash Services - Chamonix Mont Blanc 4 ROUTE DU VILLAGE;4 ROUTE DU VILLAGE, 74400  Chamonix Mont Blanc;74400;45,984022;6,927024;Société Générale;1
Cash Services - St Nectaire AVENUE JEAN GIRAUDON;AVENUE JEAN GIRAUDON, 63710  St Nectaire;63710;45,586928;2,99282;Société Générale;1
AGENCE SAINT FLOUR - BNP PARIBAS;6 rue Du Docteur Mallet, 15100  St Flour;15100;45,0334074;3,0849739;Société Générale;1
AGENCE MOULINS - BNP PARIBAS;5 rue Datas, 03000  Moulins;3000;46,564210353914;3,3298943025137;Société Générale;1
AGENCE SAINT ELOY LES MINES - BNP PARIBAS;140 Rue Jean Jaures, 63700  Saint-Eloy-Les-Mines;63700;46,1634963;2,8329542;Société Générale;1
AGENCE BOURBON L'ARCHAMBAULT - BNP PARIBAS;8 rue De La Burge, 03160  Bourbon L Archambault;3160;46,586606838923;3,0586148688762;Société Générale;1
Cash Services - Commentry 18 PLACE DU 14 JUILLET;18 PLACE DU 14 JUILLET, 03600  Commentry;3600;46,289212;2,742015;Société Générale;1
AGENCE COMMENTRY - BNP PARIBAS;35 Bis Rue Jean Jaures, 03600  Commentry;3600;46,2912811;2,7406822;Société Générale;1
AGENCE MONTLUCON - BNP PARIBAS;3 rue Albert Einstein, 03100  Montlucon;3100;46,34829534005;2,5996572042297;Société Générale;1
Cash Services - Montlucon 95 AVENUE JULES GUESDE;95 AVENUE JULES GUESDE, 03100  Montlucon;3100;46,337638;2,581105;Société Générale;1
AGENCE AURILLAC - BNP PARIBAS;3 place Du Square, 15000  Aurillac;15000;44,928660433875;2,444236030397;Société Générale;1
AGENCE CHENOVE - BNP PARIBAS;73 avenue Roland Carraz, 21300  Chenove;21300;47,295983691045;5,0185570699752;Société Générale;1
AGENCE DIJON FACULTES - BNP PARIBAS;12 boulevard De L'Universite, 21000  Dijon;21000;47,3131261;5,0537461;Société Générale;1
AGENCE DIJON DARCY - BNP PARIBAS;1 place Darcy, 21000  Dijon;21000;47,3230159;5,0346294;Société Générale;1
Cash Services - Dijon 3 PLACE FRANCOIS RUDE;3 PLACE FRANCOIS RUDE, 21000  Dijon;21000;47,322362;5,038798;Société Générale;1
AGENCE DIJON REPUBLIQUE - BNP PARIBAS;7-9 place De La Republique, 21000  Dijon;21000;47,327351776239;5,0443682239426;Société Générale;1
Cash Services - Dijon 50 BOULEVARD JEANNE D ARC;50 BOULEVARD JEANNE D ARC, 21000  Dijon;21000;47,317294;5,065297;Société Générale;1
AGENCE QUETIGNY GRAND MARCHE - BNP PARIBAS;22 boulevard Du Champ Aux Metiers, 21800  Quetigny;21800;47,307935989748;5,1009258325409;Société Générale;1
AGENCE DIJON TOISON D OR - BNP PARIBAS;85 avenue De Langres, Le Calypso, 21000  Dijon;21000;47,3467447255;5,0449074459407;Société Générale;1
Cash Services - St Apollinaire 605 ROUTE DE GRAY;605 ROUTE DE GRAY, 21850  St Apollinaire;21850;47,336703;5,102324;Société Générale;1
Cash Services - Beaune 14 RUE GUSTAVE EIFFEL;14 RUE GUSTAVE EIFFEL, 21200  Beaune;21200;47,040953;4,844771;Société Générale;1
Cash Services - Auxonne 104 RUE EMILE GRUET;104 RUE EMILE GRUET, 21130  Auxonne;21130;47,192835;5,389197;Société Générale;1
AGENCE BEAUNE - BNP PARIBAS;26 place Carnot, 21200  Beaune;21200;47,0221409;4,8384383;Société Générale;1
Cash Services - Pouilly En Auxois 11 AVENUE GENERAL DE GAULLE;11 AVENUE GENERAL DE GAULLE, 21320  Pouilly En Auxois;21320;47,262969;4,55539;Société Générale;1
AGENCE DOLE - BNP PARIBAS;41 Grande Rue, 39100  Dole;39100;47,092409091234;5,4931867294304;Société Générale;1
Cash Services - Gray 7 QUAI MAVIA;7 QUAI MAVIA, 70100  Gray;70100;47,448403;5,586371;Société Générale;1
Cash Services - Gray PLACE DU GENERAL DE GAULLE;PLACE DU GENERAL DE GAULLE, 70100  Gray;70100;47,445537;5,592195;Société Générale;1
AGENCE GRAY - BNP PARIBAS;4 place Du 4 Septembre, 70100  Gray;70100;47,448530333615;5,5911738280334;Société Générale;1
AGENCE CHALON SUR SAONE AVENUE DE PARIS - BNP PARIBAS;141 avenue De Paris, 71100  Chalon Sur Saone;71100;46,797441108557;4,8473493147499;Société Générale;1
AGENCE CHALON SUR SAONE REPUBLIQUE - BNP PARIBAS;6 boulevard De La Republique, 71100  Chalon Sur Saone;71100;46,7842554;4,8515692;Société Générale;1
Cash Services - St Marcel 30 ROUTE DE DOLE;30 ROUTE DE DOLE, 71380  St Marcel;71380;46,776502;4,8967;Société Générale;1
AGENCE CHALON MAISON DES PROFESSIONNELS - BNP PARIBAS;30 avenue Georges Pompidou, 71100  Chalon-Sur-Saone;71100;46,7812894;4,8444614;Société Générale;1
Cash Services - Marnay 2 RUE FERNAND PERROT;2 RUE FERNAND PERROT, 70150  Marnay;70150;47,289556;5,763521;Société Générale;1
Cash Services - Montbard PLACE LEON GAMBETTA;PLACE LEON GAMBETTA, 21500  Montbard;21500;47,62313;4,338995;Société Générale;1
AGENCE AUTUN - BNP PARIBAS;5 avenue Charles De Gaulle, 71400  Autun;71400;46,950581608337;4,2981988257776;Société Générale;1
AGENCE LE CREUSOT - BNP PARIBAS;65 rue Du Marechal Foch, 71200  Le Creusot;71200;46,804944059337;4,43873448158;Société Générale;1
AGENCE CHATILLON SUR SEINE - BNP PARIBAS;18 rue Du Mal De Lattre De Tassigny, 21400  Chatillon Sur Seine;21400;47,859527154436;4,5723807449833;Société Générale;1
Cash Services - Chatillon Sur Seine 5 PLACE MARMONT;5 PLACE MARMONT, 21400  Chatillon Sur Seine;21400;47,861768;4,575072;Société Générale;1
Cash Services - Poligny 18 PLACE DES DEPORTES;18 PLACE DES DEPORTES, 39800  Poligny;39800;46,833802;5,708915;Société Générale;1
Cash Services - Chatillon Sur Seine CHAUSSEE DE L EUROPE;CHAUSSEE DE L EUROPE, 21400  Chatillon Sur Seine;21400;47,867477;4,570922;Société Générale;1
AGENCE BESANCON TREPILLOT - BNP PARIBAS;22 rue Auguste Jouchoux, 25000  Besancon;25000;47,240253249347;5,9871191834245;Société Générale;1
AGENCE BESANCON LA BOUCLE - BNP PARIBAS;34 Grande Rue, 25000  Besancon;25000;47,2384565054;6,0228363100482;Société Générale;1
Cash Services - Besancon 4 RUE DE LA PREFECTURE;4 RUE DE LA PREFECTURE, 25000  Besancon;25000;47,235922;6,026047;Société Générale;1
Cash Services - Besancon 11 CHEMIN DE PRABEY;11 CHEMIN DE PRABEY, 25000  Besancon;25000;47,271203;6,028338;Société Générale;1
AGENCE BESANCON - BNP PARIBAS;1 rue De La Prefecture, 25000  Besancon;25000;47,235901374032;6,0262970018714;Société Générale;1
Cash Services - Besancon 121 RUE DE BELFORT;121 RUE DE BELFORT, 25000  Besancon;25000;47,252578;6,036277;Société Générale;1
AGENCE LONS LE SAUNIER - BNP PARIBAS;22 rue Saint-Desire, 39000  Lons-Le-Saunier;39000;46,673422;5,5511878;Société Générale;1
AGENCE BESANCON PALENTE - BNP PARIBAS;50 chemin De Charigney, 25000  Besancon;25000;47,261218087223;6,04890864683;Société Générale;1
AGENCE TOURNUS - BNP PARIBAS;2 place De L Hotel De Ville, 71700  Tournus;71700;46,561954267609;4,9127380181428;Société Générale;1
AGENCE MONTCEAU LES MINES - BNP PARIBAS;48 rue Carnot, 71300  Montceau Les Mines;71300;46,6720671;4,3613039;Société Générale;1
AGENCE AVALLON - BNP PARIBAS;9 bis place Vauban, 89200  Avallon;89200;47,489756802122;3,9084118738234;Société Générale;1
Cash Services - Champagnole RUE DE CHEVRU;RUE DE CHEVRU, 39300  Champagnole;39300;46,748773;5,915836;Société Générale;1
AGENCE VESOUL - BNP PARIBAS;4 rue Du Commandant Girardot, 70000  Vesoul;70000;47,618451177042;6,1539247766171;Société Générale;1
Cash Services - Perrecy Les Forges 5 PLACE DE L HOTEL DE VILLE;5 PLACE DE L HOTEL DE VILLE, 71420  Perrecy Les Forges;71420;46,614415;4,215636;Société Générale;1
Cash Services - Vesoul 33 RUE DE LA VAUGINE;33 RUE DE LA VAUGINE, 70000  Vesoul;70000;47,641894;6,144566;Société Générale;1
Cash Services - Vesoul 26 RUE DE PONTARCHER;26 RUE DE PONTARCHER, 70000  Vesoul;70000;47,630845;6,168167;Société Générale;1
AGENCE CLUNY - BNP PARIBAS;2 rue Merciere, 71250  Cluny;71250;46,43371448619;4,6581437438375;Société Générale;1
AGENCE CORBIGNY - BNP PARIBAS;avenue Saint Jean, 58800  Corbigny;58800;47,255402560328;3,6811773826581;Société Générale;1
AGENCE TONNERRE - BNP PARIBAS;3 rue De L Hotel De Ville, 89700  Tonnerre;89700;47,855865680383;3,9736651772758;Société Générale;1
AGENCE GUEUGNON - BNP PARIBAS;32 rue De La Liberte, 71130  Gueugnon;71130;46,600780242107;4,0620897552253;Société Générale;1
AGENCE CHABLIS - BNP PARIBAS;16 rue Porte Noel, 89800  Chablis;89800;47,81483226576;3,8008997804632;Société Générale;1
AGENCE CHARNAY LES MACON - BNP PARIBAS;133 place Mommessin, Espace Mommessin Bat A, 71850  Charnay Les Macon;71850;46,3095135097;4,8126070618812;Société Générale;1
AGENCE MACON - BNP PARIBAS;24 rue Philibert Laguiche, 71000  Macon;71000;46,305653995581;4,8338598170013;Société Générale;1
Cash Services - Pontarlier 6 RUE EUGENE THEVENIN;6 RUE EUGENE THEVENIN, 25300  Pontarlier;25300;46,900483;6,337161;Société Générale;1
AGENCE PONTARLIER - BNP PARIBAS;5 place Roger Salengro, 25300  Pontarlier;25300;46,903661006374;6,3521883156792;Société Générale;1
AGENCE CLAMECY - BNP PARIBAS;3 place Emile Zola, 58500  Clamecy;58500;47,459642414261;3,5210683803566;Société Générale;1
AGENCE PARAY LE MONIAL - BNP PARIBAS;31-33 avenue Charles De Gaulle, 71600  Paray Le Monial;71600;46,4491081;4,1171292;Société Générale;1
Cash Services - St Loup Sur Semouse 25 RUE HENRY GUY;25 RUE HENRY GUY, 70800  St Loup Sur Semouse;70800;47,88446;6,274258;Société Générale;1
AGENCE DIGOIN - BNP PARIBAS;5 rue Du Centre, 71160  Digoin;71160;46,480434713278;3,9783643857925;Société Générale;1
AGENCE BOURBON LANCY - BNP PARIBAS;3 place De La Republique, 71140  Bourbon Lancy;71140;46,620598005529;3,772069664418;Société Générale;1
AGENCE HAUT - JURA - BNP PARIBAS;385 rue Pasteur, 39220  Les Rousses;39220;46,484096646851;6,0605308846557;Société Générale;1
AGENCE LUXEUIL LES BAINS - BNP PARIBAS;16 rue Jules Jeanneney, 70300  Luxeuil Les Bains;70300;47,8150237;6,3812025;Société Générale;1
AGENCE LURE - BNP PARIBAS;49 avenue De La Republique, 70200  Lure;70200;47,685898516946;6,495256792625;Société Générale;1
AGENCE LA CLAYETTE - BNP PARIBAS;35 Rue Centrale, 71800  La Clayette;71800;46,291561;4,3061972;Société Générale;1
AGENCE AUXERRE ARQUEBUSE - BNP PARIBAS;1 place De L Arquebuse, 89000  Auxerre;89000;47,791500401949;3,5667325507916;Société Générale;1
AGENCE AUXERRE - BNP PARIBAS;1bis-1ter Rue De La Laicite, 89000  Auxerre;89000;47,791488863676;3,5666625430611;Société Générale;1
Cash Services - Auxerre 11 BIS AVENUE CHARLES DE GAULLE;11 BIS AVENUE CHARLES DE GAULLE, 89000  Auxerre;89000;47,802443;3,567106;Société Générale;1
AGENCE MORTEAU - BNP PARIBAS;2 Grande Rue, 25500  Morteau;25500;47,0556108;6,6064649;Société Générale;1
AGENCE SAINT FLORENTIN - BNP PARIBAS;3 rue Dilo, 89600  St Florentin;89600;48,001585934352;3,7295529466221;Société Générale;1
Cash Services - Fougerolles St Valbert 6 RUE DE LA GARE;6 RUE DE LA GARE, FOUGEROLLES, 70220  Fougerolles St Valbert;70220;47,886809;6,405979;Société Générale;1
AGENCE DECIZE - BNP PARIBAS;21 place Saint Just, 58300  Decize;58300;46,828901471774;3,4639807110451;Société Générale;1
Cash Services - Decize 9 PLACE DU CHAMP DE FOIRE;9 PLACE DU CHAMP DE FOIRE, BP 10064, 58302  Decize;58302;46,8301;3,462197;Société Générale;1
Cash Services - Ronchamp 16 PLACE DU 14 JUILLET;16 PLACE DU 14 JUILLET, BP 24, 70250  Ronchamp;70250;47,699339;6,63048;Société Générale;1
AGENCE MIGENNES - BNP PARIBAS;10 place Du 19 Mars 1962, Les Halles Du Canal, 89400  Migennes;89400;47,962229800421;3,5149425285945;Société Générale;1
AGENCE MONTBELIARD - BNP PARIBAS;27 rue Cuvier, 25200  Montbeliard;25200;47,51002075776;6,7994849707989;Société Générale;1
AGENCE AUDINCOURT - BNP PARIBAS;57 Grande Rue, 25400  Audincourt;25400;47,483296978435;6,8393461392711;Société Générale;1
Cash Services - Exincourt 4 RUE PHILIPPE GOUDEY;4 RUE PHILIPPE GOUDEY, 25400  Exincourt;25400;47,496876;6,837004;Société Générale;1
Cash Services - Migennes LES LATTEUX;LES LATTEUX, 89400  Migennes;89400;48,004384;3,459471;Société Générale;1
AGENCE NEVERS - BNP PARIBAS;2 Avenue Saint Just, 58000  Nevers;58000;46,9904853;3,1580018;Société Générale;1
AGENCE JOIGNY - BNP PARIBAS;15 quai Henri Ragobert, 89300  Joigny;89300;47,981488696445;3,3974981416404;Société Générale;1
Cash Services - Joigny 2 AVENUE GAMBETTA;2 AVENUE GAMBETTA, 89300  Joigny;89300;47,980394;3,395272;Société Générale;1
Cash Services - Danjoutin 7 RUE D ANDELNANS;7 RUE D ANDELNANS, 90400  Danjoutin;90400;47,615348;6,86289;Société Générale;1
AGENCE BELFORT FAUBOURG DES VOSGES - BNP PARIBAS;194 avenue Jean Jaures, 90000  Belfort;90000;47,65433328887;6,8485701112102;Société Générale;1
AGENCE BELFORT - BNP PARIBAS;14 C Faubourg De Montbeliard, 90000  Belfort;90000;47,636197;6,8576692;Société Générale;1
Cash Services - Belfort 114 AVENUE JEAN JAURES;114 AVENUE JEAN JAURES, 90000  Belfort;90000;47,649664;6,85318;Société Générale;1
AGENCE LA CHARITE SUR LOIRE - BNP PARIBAS;6-8 Grande Rue Francois Mitterand, 58400  La Charite-Sur-Loire;58400;47,1771212;3,0170062;Société Générale;1
AGENCE COSNE COURS SUR LOIRE - BNP PARIBAS;1 place Georges Clemenceau, 58200  Cosne Cours Sur Loire;58200;47,4097731;2,9259264;Société Générale;1
AGENCE CHARNY - BNP PARIBAS;12 Grande Rue, 89120  Charny Oree De Puisaye;89120;47,885915364717;3,0954307559685;Société Générale;1
AGENCE SENS - BNP PARIBAS;73 Grande Rue, 89100  Sens;89100;48,197184969385;3,2805168228253;Société Générale;1
Cash Services - Loudeac 16 AVENUE DES COMBATTANTS;16 AVENUE DES COMBATTANTS, 22600  Loudeac;22600;48,177393;-2,75394;Société Générale;1
AGENCE LOUDEAC - BNP PARIBAS;24 avenue Des Combattants, 22600  Loudeac;22600;48,1779444;-2,7539042;Société Générale;1
AGENCE PONTIVY - BNP PARIBAS;27 rue De Lourmel, 56300  Pontivy;56300;48,0682831;-2,9636504;Société Générale;1
AGENCE SAINT BRIEUC - BNP PARIBAS;11 Place Duguesclin, 22000  Saint-Brieuc;22000;48,5118354;-2,7581937;Société Générale;1
AGENCE PLOERMEL - BNP PARIBAS;2 Rue Du Val, Angle Place Lamenais, 56800  Ploermel;56800;47,9327547;-2,3995332;Société Générale;1
Cash Services - Ploermel 2 RUE DES FORGES;2 RUE DES FORGES, 56800  Ploermel;56800;47,931507;-2,396971;Société Générale;1
AGENCE LAMBALLE - BNP PARIBAS;7 rue De La Croix Aux Feves, 22400  Lamballe;22400;48,46888022555;-2,5168393987192;Société Générale;1
AGENCE PLERIN - BNP PARIBAS;19 rue Du Commerce, 22190  Plerin;22190;48,535336099995;-2,7695929953048;Société Générale;1
Cash Services - Plerin 2 RUE DU GRAND QUARTIER;2 RUE DU GRAND QUARTIER, 22190  Plerin;22190;48,534558;-2,760267;Société Générale;1
AGENCE SAINT-MEEN LE GRAND - BNP PARIBAS;6 rue De Merdrignac, 35290  St Meen Le Grand;35290;48,1899236;-2,1932523;Société Générale;1
Cash Services - Hennebont 1 RUE ANITA CONTI;1 RUE ANITA CONTI, 56700  Hennebont;56700;47,800788;-3,261781;Société Générale;1
Cash Services - Hennebont 10 PLACE MARECHAL FOCH;10 PLACE MARECHAL FOCH, 56700  Hennebont;56700;47,805324;-3,276582;Société Générale;1
AGENCE GUINGAMP - BNP PARIBAS;44 rue Notre Dame, 22200  Guingamp;22200;48,560816667877;-3,14942314124;Société Générale;1
AGENCE SAINT AVE - BNP PARIBAS;12 rue Du Guesclin, 56890  Saint Ave;56890;47,689131088593;-2,7357034907726;Société Générale;1
AGENCE AURAY - BNP PARIBAS;3 bis rue Aristide Briand, 56400  Auray;56400;47,670071246018;-2,9901823470721;Société Générale;1
Cash Services - Vannes 110 AVENUE DE LA MARNE;110 AVENUE DE LA MARNE, 56000  Vannes;56000;47,660686;-2,787779;Société Générale;1
AGENCE CARHAIX - BNP PARIBAS;2 rue Aristide Briand, 29270  Carhaix Plouguer;29270;48,276417083926;-3,5712975263893;Société Générale;1
AGENCE VANNES - BNP PARIBAS;9 place De La Republique, 56000  Vannes;56000;47,655594201191;-2,7598464482592;Société Générale;1
Cash Services - Auray 43 AVENUE DE L OCEAN;43 AVENUE DE L OCEAN, 56400  Auray;56400;47,663963;-3,005206;Société Générale;1
Cash Services - Sene 15 ROUTE DE NANTES;15 ROUTE DE NANTES, 56860  Sene;56860;47,654074;-2,736508;Société Générale;1
AGENCE VANNES SENE - BNP PARIBAS;route De Nantes, Batiment C, 56860  Sene;56860;47,651251000101;-2,7256188247452;Société Générale;1
Cash Services - Lanester 160 RUE JEAN JAURES;160 RUE JEAN JAURES, 56600  Lanester;56600;47,76898;-3,351535;Société Générale;1
AGENCE GUER COETQUIDAN BELLEVUE - BNP PARIBAS;7 rue De Saint Cyr, 56380  Guer;56380;47,943551604729;-2,131079398202;Société Générale;1
AGENCE LORIENT - BNP PARIBAS;54 rue Du Port, 56100  Lorient;56100;47,747311370912;-3,3601296329916;Société Générale;1
AGENCE LORIENT QUEUDET - BNP PARIBAS;1 rue Des Micocouliers, Za Du Bourgneuf, 56100  Lorient;56100;47,758239415082;-3,3907175209504;Société Générale;1
AGENCE PLANCOET - BNP PARIBAS;4bis Rue Du Pont, 22130  Plancoet;22130;48,5220364;-2,2349952;Société Générale;1
AGENCE QUIMPERLE - BNP PARIBAS;1 rue Leuriou, 29300  Quimperle;29300;47,872508828833;-3,5495996245716;Société Générale;1
AGENCE PLOEMEUR - BNP PARIBAS;13 rue Saint Bieuzy, Residence Clair Matin, 56270  Ploemeur;56270;47,735666524741;-3,4290429383213;Société Générale;1
Cash Services - Montfort Sur Meu 2 RUE SAINT NICOLAS;2 RUE SAINT NICOLAS, 35160  Montfort Sur Meu;35160;48,137733;-1,953239;Société Générale;1
Cash Services - Carnac 74 AVENUE DES DRUIDES;74 AVENUE DES DRUIDES, 56340  Carnac;56340;47,573399;-3,072306;Société Générale;1
AGENCE DINAN - BNP PARIBAS;3 Place Duclos, 22100  Dinan;22100;48,454000553;-2,0486930705696;Société Générale;1
AGENCE SARZEAU - BNP PARIBAS;59 Rue Pere Coudrin, 56370  Sarzeau;56370;47,524521;-2,7693154;Société Générale;1
AGENCE PAIMPOL - BNP PARIBAS;5 place Du Martray, 22500  Paimpol;22500;48,7796478;-3,0451158;Société Générale;1
Cash Services - Muzillac 8 RUE D ARMORIQUE;8 RUE D ARMORIQUE, 56190  Muzillac;56190;47,552952;-2,483048;Société Générale;1
AGENCE MORDELLES - BNP PARIBAS;4 avenue Du Marechal Leclerc, 35310  Mordelles;35310;48,072330730041;-1,8496159464321;Société Générale;1
Cash Services - Mordelles AVENUE DES PLATANES;AVENUE DES PLATANES, 35310  Mordelles;35310;48,081094;-1,835869;Société Générale;1
AGENCE QUIBERON - BNP PARIBAS;place De La Republique, 56170  Quiberon;56170;47,479335595358;-3,1231755344634;Société Générale;1
Cash Services - Loheac 28 RUE DE LA POSTE;28 RUE DE LA POSTE, 35550  Loheac;35550;47,867003;-1,885047;Société Générale;1
AGENCE DINARD - BNP PARIBAS;1 avenue Edouard Vii, 35800  Dinard;35800;48,633317714772;-2,056979108311;Société Générale;1
AGENCE LANNION - BNP PARIBAS;9 quai D'Aiguillon, 22300  Lannion;22300;48,731860741855;-3,4609883969561;Société Générale;1
AGENCE REDON - BNP PARIBAS;52 rue Des Douves, 35600  Redon;35600;47,649837272051;-2,0865080456116;Société Générale;1
AGENCE SAINT MALO SAINT SERVAN - BNP PARIBAS;1 Rue Ville Pepin, 35400  Saint-Malo;35400;48,6372384;-2,0157371;Société Générale;1
AGENCE BRUZ VERT BUISSON - BNP PARIBAS;1 place Du Vert Buisson, Zac Du Vert Buisson - C. Commercial, 35170  Bruz;35170;48,030044543077;-1,7594382137547;Société Générale;1
Cash Services - Cancale LA NOUVELLE VAGUE;LA NOUVELLE VAGUE, 35260  Cancale;35260;48,633863;-1,990119;Société Générale;1
AGENCE SAINT MALO - BNP PARIBAS;39-47 Avenue Jean Jaures, 35400  Saint-Malo;35400;48,6486692;-2,0051567;Société Générale;1
AGENCE RENNES VILLEJEAN - BNP PARIBAS;21 cours Kennedy, 35000  Rennes;35000;48,121205427358;-1,7088945134918;Société Générale;1
AGENCE COMBOURG - BNP PARIBAS;4 rue Notre Dame, 35270  Combourg;35270;48,409013902866;-1,750972390269;Société Générale;1
Cash Services - St Jacques De La Lande 337 RUE DE NANTES;337 RUE DE NANTES, 35136  St Jacques De La Lande;35136;48,089274;-1,693175;Société Générale;1
AGENCE PERROS GUIREC - BNP PARIBAS;9 Rue Du General De Gaulle, 22700  Perros-Guirec;22700;48,8143944;-3,4449319;Société Générale;1
