nom,adresse,code_postal,latitude,longitude,region_source
COMBS LA VILLE,"68, rue Sommeville, nan, COMBS LA VILLE",77380,,,nan
SOTTEVILLE LES ROUEN,"34, pl Voltaire, nan, SOTTEVILLE LES ROUEN",76300,,,nan
ROZAY EN BRIE,"5, pl Charles de Gaulle, nan, ROZAY EN BRIE",77540,,,nan
LE GOSIER,"Ctre Cial Cora, Bas du Fort, LE GOSIER",97190,,,nan
LA PROVIDENCE,"5, avenue Jean Paul II, nan, ST DENIS DE LA REUNION",97400,,,nan
ST LEU,"72, rue du Général Lambert, nan, ST LEU",97436,,,nan
FORT DE FRANCE CATHEDRALE,"Pl Msg Romero, nan, FORT DE FRANCE",97200,,,nan
FALAISE,"29, pl Belle Croix, nan, FALAISE",14700,,,nan
CAPESTERRE,"Rues Perrinon et Schoelcher, nan, CAPESTERRE BELLE EAU",97130,,,nan
LE TAMPON,"216-220, rue Hubert Delisle, nan, LE TAMPON",97430,,,nan
LE NEUBOURG,"67, rue Dupont de l'Eure, nan, LE NEUBOURG",27110,,,nan
ST MARTIN,"7, rue de la République - MARIGOT, nan, ST MARTIN",97150,,,nan
BUSSY ST GEORGES,"13, rue Conrad Adenauer, Ave du Général de Gaulle, BUSSY ST GEORGES",77600,,,nan
CARRIERES SUR SEINE,"43 bis, rue du Moulin, nan, CARRIERES SUR SEINE",78420,,,nan
CAYENNE BADUEL,"700, rte de Baduel, nan, CAYENNE",97300,,,nan
CHARENTON LIBERTE,"3, pl des Marseillais, nan, CHARENTON",94220,,,nan
MAMOUDZOU KAWENI,"ZI, Résidence Espace - RN 1, MAMOUDZOU",97600,,,nan
CAYENNE 2,"Ctre Cial Hyper, ZI Collery, CAYENNE",97300,,,nan
DOUVRES LA DELIVRANDE,"6, Avenue de la Basilique, nan, DOUVRES LA DELIVRANDE",14440,,,nan
LIEUSAINT,"37, pl du Colombier, nan, LIEUSAINT",77127,,,nan
BARENTIN,"23, rue L Leseigneur, nan, BARENTIN",76360,,,nan
LES ANDELYS,"23, pl Nicolas Poussin, nan, LES ANDELYS",27700,,,nan
OUISTREHAM,"6, rue de Lion - 2, rue Pasteur, nan, OUISTREHAM",14150,,,nan
SERRIS,"Pl de Toscane, nan, SERRIS",77400,,,nan
MONTIVILLIERS,"22, pl François Mitterand, nan, MONTIVILLIERS",76290,,,nan
MORNE A L'EAU,"25, rue du Cimetière, Point Cial de Rigaud, MORNE A L'EAU",97111,,,nan
NEUFCHATEL EN BRAY,"Rue de la Grande Flandre, nan, NEUFCHATEL EN BRAY",76270,,,nan
PARIS CP OPERA ANTENNE,"1, pl de l'Opéra, nan, PARIS",75002,,,nan
SAINT MARCEL,"15-21, bd de Gaull, nan, SAINT MARCEL",27950,,,nan
POINTE A PITRE CMMOM,"36, rue Achille René Boisneuf, nan, POINTE A PITRE",97110,,,nan
BOUILLANTE CMMOM,"Le Bourg, nan, BOUILLANTE",97215,,,nan
NANTERRE MONT VALERIEN,"99, rue Paul Vaillant Couturier, nan, NANTERRE",92000,,,nan
SAINT LAURENT DU MARONI,"30, rue Thiers, nan, SAINT LAURENT DU MARONI",97320,,,nan
ARPAJON,"24, bd Jean Jaurès, nan, ARPAJON",91290,,,nan
VILLENEUVE ST GEORGES,"13, rue Henri Janin, nan, VILLENEUVE ST GEORGES",94190,,,nan
MONTLHERY,"22, rte d'Orléans, nan, MONTLHERY",91310,,,nan
VILLEJUIF,"141, rue Jean Jaurès, nan, VILLEJUIF",94800,,,nan
DOURDAN,"6, rue du Faubourg de Chartres, nan, DOURDAN",91410,,,nan
PARIS ST GERMAIN BAC,"226, bd Saint Germain, nan, PARIS 07",75007,,,nan
