nom,adresse,code_postal,latitude,longitude,region_source
CONDE SUR NOIREAU,"ROND POINT DE LA VICTOIRE, CONDE SUR NOIREAU, CONDE EN NORMANDIE",14110,48.848859,-0.550967,NORMANDIE
FLERS,"47 RUE DU 6 JUIN, nan, FLERS",61100,48.748825,-0.56843,NORMANDIE
SOURDEVAL,"1 RUE SAINT-MARTIN, nan, SOURDEVAL LA BARRE",50150,,,NORMANDIE
CENTRE D'AFF. CAEN ST-LO ALENCON,"7 RUE DU COLONEL REMY, nan, CAEN",14000,49.203125,-0.38912,NORMANDIE
CENTRE D'AFFAIRES LE HAVRE,"57 PLACE DE L'HOTEL DE VILLE, nan, LE HAVRE",76600,49.494478,0.106276,NORMANDIE
CENTRE AFFAIRES EVREUX,"60 RUE CLEMENT ADER, PARC D'ACTIVITES DU LONG BUISSON, EVREUX",27000,49.013994,1.179778,NORMANDIE
DIEPPE PLAISANCE,"1 RUE DE L'ENTREPiT, nan, DIEPPE",76200,49.922539,1.083076,NORMANDIE
BACQUEVILLE-EN-CAUX,"63 PLACE DU GENERAL DE GAULLE, nan, BACQUEVILLE-EN-CAUX",76730,49.786041,0.999693,NORMANDIE
EU,"35 RUE CHARLES MORIN, nan, EU",76260,50.051211,1.420745,NORMANDIE
FORGES-LES-EAUX,"25 PLACE BREVIERE, nan, FORGES-LES-EAUX",76440,49.613547,1.544803,NORMANDIE
LONDINIERES,"5 RUE DU GENERAL DE GAULLE, nan, LONDINIERES",76660,49.832413,1.402288,NORMANDIE
GRAVIGNY,"90 AVENUE ARISTIDE BRIAND, nan, GRAVIGNY",27930,49.048688,1.163789,NORMANDIE
LOUVIERS,"10 PLACE ERNEST THOREL, nan, LOUVIERS CEDEX",27403,,,NORMANDIE
PACY SUR EURE,"64 RUE ISAMBARD, nan, PACY SUR EURE",27120,49.013998,1.380589,NORMANDIE
PONT DE L'ARCHE,"1 BIS PLACE HYACINTHE LANGLOIS, nan, PONT DE L'ARCHE",27340,49.304882,1.156427,NORMANDIE
PONT SAINT PIERRE,"44 GRANDE RUE, nan, PONT SAINT PIERRE",27360,49.332295,1.278861,NORMANDIE
SAINT MARCEL,"26 RUE DES PRES, nan, SAINT MARCEL",27950,49.101782,1.451119,NORMANDIE
CONCHES EN OUCHE,"31 PLACE CARNOT, nan, CONCHES EN OUCHE",27190,48.963668,0.94169,NORMANDIE
LE NEUBOURG,"15 RUE DUPONT DE L'EURE, nan, LE NEUBOURG",27110,49.14907,0.904306,NORMANDIE
PONT AUDEMER,"13 RUE ARISTIDE BRIAND, nan, PONT AUDEMER",27500,49.355559,0.516569,NORMANDIE
THIBERVILLE,"15 RUE DE LISIEUX, nan, THIBERVILLE",27230,49.138745,0.45356,NORMANDIE
VERNEUIL SUR AVRE,"36 PLACE DE LA MADELEINE, VERNEUIL SUR AVRE, VERNEUIL D'AVRE ET D'ITON",27130,48.73952,0.928027,NORMANDIE
DAMVILLE,"8 RUE DE VERDUN, DAMVILLE, MESNILS SUR ITON",27240,48.870683,1.076819,NORMANDIE
LE HAVRE HOTEL DE VILLE,"57 PLACE DE L'HOTEL DE VILLE, nan, LE HAVRE",76600,49.494478,0.106276,NORMANDIE
MONTIVILLIERS,"5 PLACE ABBE PIERRE, nan, MONTIVILLIERS",76290,49.543842,0.193647,NORMANDIE
LE HAVRE ARISTIDE BRIAND,"214 RUE ARISTIDE BRIAND, nan, LE HAVRE",76600,49.500057,0.132995,NORMANDIE
DUCLAIR,"246 QUAI DE LA LIBERATION, nan, DUCLAIR",76480,49.481348,0.876135,NORMANDIE
BUCHY,"RUE DES ECOLES, nan, BUCHY",76750,49.58401,1.356843,NORMANDIE
MONT SAINT AIGNAN,"10 PLACE COLBERT, nan, MONT SAINT AIGNAN",76130,49.462416,1.071627,NORMANDIE
MONTVILLE,"36 PLACE DE LA REPUBLIQUE, nan, MONTVILLE",76710,49.547918,1.07386,NORMANDIE
FRANQUEVILLE SAINT PIERRE,"423 RUE DE LA REPUBLIQUE, CENTRE COMMERCIAL DES FORRIERES, FRANQUEVILLE SAINT PIERRE",76520,49.40335,1.171969,NORMANDIE
LE GRAND QUEVILLY PROVINCES,"8 RUE MOLIERE, IMMEUBLE LE GRAND CANYON, LE GRAND QUEVILLY",76120,49.409881,1.050431,NORMANDIE
ISNEAUVILLE,"950 ROUTE DE NEUFCHATEL, nan, ISNEAUVILLE",76230,49.493577,1.146565,NORMANDIE
MACON LE BREUIL,"220 BOULEVARD HENRI DUNANT, nan, MACON",71000,46.314099,4.836635,BOURGOGNE - FRANCHE-COMTE
CLUNY,"3 BIS PLACE DU MARCHE, nan, CLUNY",71250,46.434873,4.657047,BOURGOGNE - FRANCHE-COMTE
CHAUFFAILLES,"3 PLACE DE LA REPUBLIQUE, nan, CHAUFFAILLES",71170,46.206609,4.339363,BOURGOGNE - FRANCHE-COMTE
LA CLAYETTE,"7 PLACE DES FOSSES, nan, LA CLAYETTE",71800,46.292366,4.306306,BOURGOGNE - FRANCHE-COMTE
DIJON REPUBLIQUE,"4 AVENUE GARIBALDI, nan, DIJON",21000,47.327525,5.044162,BOURGOGNE - FRANCHE-COMTE
QUETIGNY,"6 PLACE CENTRALE, nan, QUETIGNY",21800,47.313059,5.110639,BOURGOGNE - FRANCHE-COMTE
MACON EUROPE,"8 CARREFOUR DE L EUROPE, nan, MACON",71000,46.299594,4.827548,BOURGOGNE - FRANCHE-COMTE
BAVILLIERS,"41 BIS RUE FRANCOIS MITTERRAND, nan, BAVILLIERS",90800,47.62016,6.833454,BOURGOGNE - FRANCHE-COMTE
CHENOVE ROUTE DE BEAUNE,"80 AVENUE ROLAND CARRAZ, nan, CHENOVE",21300,47.292658,5.015706,BOURGOGNE - FRANCHE-COMTE
BELFORT VALDOIE,"101 AVENUE JEAN JAURES, nan, BELFORT",90000,47.650554,6.851749,BOURGOGNE - FRANCHE-COMTE
SAULIEU,"35 BIS RUE DE L'INGENIEUR BERTIN, nan, SAULIEU",21210,47.280966,4.234076,BOURGOGNE - FRANCHE-COMTE
GENLIS,"CENTRE COMMERCIAL DES MEIX FLEUR, nan, GENLIS",21110,,,BOURGOGNE - FRANCHE-COMTE
SEURRE,"72 RUE DE LA REPUBLIQUE, nan, SEURRE",21250,46.998129,5.146875,BOURGOGNE - FRANCHE-COMTE
NEVERS MONTAPINS,"18 RUE ROMAIN BARON, nan, NEVERS",58000,46.982289,3.127214,BOURGOGNE - FRANCHE-COMTE
FOURCHAMBAULT,"67 RUE GAMBETTA, nan, FOURCHAMBAULT",58600,47.019358,3.083067,BOURGOGNE - FRANCHE-COMTE
COULANGES LES NEVERS,"2 AVENUE DU 8 MAI 1945, nan, COULANGES LES NEVERS",58660,47.000389,3.176325,BOURGOGNE - FRANCHE-COMTE
VARENNES VAUZELLES,"3 PLACE DE LA REPUBLIQUE, CENTRE COMMERCIAL LE CROT CIZEAU, VARENNES VAUZELLES",58640,47.012822,3.146564,BOURGOGNE - FRANCHE-COMTE
NEVERS CHALLUY,"201 ROUTE DE LYON LE CLOS RY, LE CLOS RY, CHALLUY",58000,46.96117,3.157015,BOURGOGNE - FRANCHE-COMTE
NIEVRE,"4 PLACE CARNOT, nan, NEVERS",58001,,,BOURGOGNE - FRANCHE-COMTE
CORBIGNY,"23 AVENUE SAINT-JEAN, nan, CORBIGNY",58800,47.254183,3.67925,BOURGOGNE - FRANCHE-COMTE
