Etablissement;Code_Guichet;Nom_Guichet;Rue;Complement_adresse;Ville;Code_Postal;Libellé_Marque;Horaires;Infos_Complementaires;Raison_Sociale;Url_site;Code_URA;ouverture_lundi;ouverture_mardi;ouverture_mercredi;ouverture_jeudi;ouverture_vendredi;ouverture_samedi;ouverture_dimanche;ouverture_lundi_matin;fermeture_lundi_matin;ouverture_lundi_apresmidi;fermeture_lundi_apresmidi;ouverture_mardi_matin;fermeture_mardi_matin;ouverture_mardi_apresmidi;fermeture_mardi_apresmidi;ouverture_mercredi_matin;fermeture_mercredi_matin;ouverture_mercredi_apresmidi;fermeture_mercredi_apresmidi;ouverture_jeudi_matin;fermeture_jeudi_matin;ouverture_jeudi_apresmidi;fermeture_jeudi_apresmidi;ouverture_vendredi_matin;fermeture_vendredi_matin;ouverture_vendredi_apresmidi;fermeture_vendredi_apresmidi;ouverture_samedi_matin;fermeture_samedi_matin;ouverture_samedi_apresmidi;fermeture_samedi_apresmidi;ouverture_dimanche_matin;fermeture_dimanche_matin;ouverture_dimanche_apresmidi;fermeture_dimanche_apresmidi;coordonnees_gps
10807;00097;LE RUSSEY;23, pl Dominique Parrenin;;LE RUSSEY;25210;;Lu0000000000000000Ma0830120513301800Me0830120513301800Je0830120514301800Ve0830120513301800Sa0830122000000000Di0000000000000000;Accueil accessible le mardi, vendredi et samedi matin. Sur rendez-vous l'après-midi, le mercredi et le jeudi.;Banque Populaire Bourgogne Franche-Comté;https://www.banquepopulaire.fr/bpbfc/;00097;Lu0000000000000000;Ma0830120513301800;Me0830120513301800;Je0830120514301800;Ve0830120513301800;Sa0830122000000000;Di0000000000000000;0000;0000;0000;0000;0830;1205;1330;1800;0830;1205;1330;1800;0830;1205;1430;1800;0830;1205;1330;1800;0830;1220;0000;0000;0000;0000;0000;0000;47.16273, 6.7288
10807;00101;CHAUFFAILLES;1, rue du 8 Mai 1945;;CHAUFFAILLES;71170;;Lu0000000000000000Ma0830120513301800Me0830120513301800Je0830120513301800Ve0830120513301800Sa0830122000000000Di0000000000000000;Accueil accessible le mardi, mercredi vendredi et samedi matin. Sur rendez-vous l'après-midi et le jeudi.;Banque Populaire Bourgogne Franche-Comté;https://www.banquepopulaire.fr/bpbfc/;00101;Lu0000000000000000;Ma0830120513301800;Me0830120513301800;Je0830120513301800;Ve0830120513301800;Sa0830122000000000;Di0000000000000000;0000;0000;0000;0000;0830;1205;1330;1800;0830;1205;1330;1800;0830;1205;1330;1800;0830;1205;1330;1800;0830;1220;0000;0000;0000;0000;0000;0000;46.20838, 4.33041
10807;00109;DANJOUTIN;22 bis, rue du Général de Gaulle;;DANJOUTIN;90400;;Lu0000000000000000Ma0830120513301800Me0830120513301800Je0830120514301800Ve0830120513301800Sa0830122000000000Di0000000000000000;Accueil accessible chaque matin du mardi au samedi et sur rendez-vous l'après-midi.;Banque Populaire Bourgogne Franche-Comté;https://www.banquepopulaire.fr/bpbfc/;00109;Lu0000000000000000;Ma0830120513301800;Me0830120513301800;Je0830120514301800;Ve0830120513301800;Sa0830122000000000;Di0000000000000000;0000;0000;0000;0000;0830;1205;1330;1800;0830;1205;1330;1800;0830;1205;1430;1800;0830;1205;1330;1800;0830;1220;0000;0000;0000;0000;0000;0000;47.61265, 6.85974
10807;00110;BESANCON TEMIS;Carrefour Sud Savary;Les Montboucons;BESANCON;25000;;Lu0000000000000000Ma0830120513301800Me0830120513301800Je0830120514301800Ve0830120513301800Sa0830122000000000Di0000000000000000;Accueil accessible le mardi, mercredi vendredi et samedi matin. Sur rendez-vous l'après-midi et le jeudi.;Banque Populaire Bourgogne Franche-Comté;https://www.banquepopulaire.fr/bpbfc/;00110;Lu0000000000000000;Ma0830120513301800;Me0830120513301800;Je0830120514301800;Ve0830120513301800;Sa0830122000000000;Di0000000000000000;0000;0000;0000;0000;0830;1205;1330;1800;0830;1205;1330;1800;0830;1205;1430;1800;0830;1205;1330;1800;0830;1220;0000;0000;0000;0000;0000;0000;47.25333, 6.001
10807;00404;DIJON CAP NORD;10, rue de Cracovie;;DIJON;21000;;Lu0000000000000000Ma0830120513301800Me0830120513301800Je0830120514301800Ve0830120513301800Sa0830122000000000Di0000000000000000;Accueil accessible tous les jours.;Banque Populaire Bourgogne Franche-Comté;https://www.banquepopulaire.fr/bpbfc/;00404;Lu0000000000000000;Ma0830120513301800;Me0830120513301800;Je0830120514301800;Ve0830120513301800;Sa0830122000000000;Di0000000000000000;0000;0000;0000;0000;0830;1205;1330;1800;0830;1205;1330;1800;0830;1205;1430;1800;0830;1205;1330;1800;0830;1220;0000;0000;0000;0000;0000;0000;47.3394, 5.06611
10807;00405;DIJON UNIVERSITE;93, bd Mansard;;DIJON;21000;;Lu0000000000000000Ma0825120513401805Me0830120513301800Je0830120514301800Ve0830120513301800Sa0830122000000000Di0000000000000000;Accueil accessible tous les jours.;Banque Populaire Bourgogne Franche-Comté;https://www.banquepopulaire.fr/bpbfc/;00405;Lu0000000000000000;Ma0825120513401805;Me0830120513301800;Je0830120514301800;Ve0830120513301800;Sa0830122000000000;Di0000000000000000;0000;0000;0000;0000;0825;1205;1340;1805;0830;1205;1330;1800;0830;1205;1430;1800;0830;1205;1330;1800;0830;1220;0000;0000;0000;0000;0000;0000;47.31025, 5.05961
10807;00406;DIJON VICTOR HUGO;104, Avenue Victor Hugo;;DIJON;21000;;Lu0000000000000000Ma0830120513301800Me0830120513301800Je0830120514301800Ve0830120513301800Sa0830122000000000Di0000000000000000;Accueil accessible tous les jours.;Banque Populaire Bourgogne Franche-Comté;https://www.banquepopulaire.fr/bpbfc/;00406;Lu0000000000000000;Ma0830120513301800;Me0830120513301800;Je0830120514301800;Ve0830120513301800;Sa0830122000000000;Di0000000000000000;0000;0000;0000;0000;0830;1205;1330;1800;0830;1205;1330;1800;0830;1205;1430;1800;0830;1205;1330;1800;0830;1220;0000;0000;0000;0000;0000;0000;47.33193, 5.01955
10807;00408;QUETIGNY GRAND MARCHE;14, rue des Chalands;;QUETIGNY;21800;;Lu0000000000000000Ma0830120513301800Me0830120513301800Je0830120514301800Ve0830120513301800Sa0830122000000000Di0000000000000000;Accueil accessible tous les jours.;Banque Populaire Bourgogne Franche-Comté;https://www.banquepopulaire.fr/bpbfc/;00408;Lu0000000000000000;Ma0830120513301800;Me0830120513301800;Je0830120514301800;Ve0830120513301800;Sa0830122000000000;Di0000000000000000;0000;0000;0000;0000;0830;1205;1330;1800;0830;1205;1330;1800;0830;1205;1430;1800;0830;1205;1330;1800;0830;1220;0000;0000;0000;0000;0000;0000;47.31035, 5.09484
10807;00409;AUXERRE CORDELIERS;16-22, pl des Cordeliers;;AUXERRE;89000;;Lu0000000000000000Ma0830120513301800Me0830120513301800Je0830120514301800Ve0830120513301800Sa0830122000000000Di0000000000000000;Accueil accessible tous les jours.;Banque Populaire Bourgogne Franche-Comté;https://www.banquepopulaire.fr/bpbfc/;00409;Lu0000000000000000;Ma0830120513301800;Me0830120513301800;Je0830120514301800;Ve0830120513301800;Sa0830122000000000;Di0000000000000000;0000;0000;0000;0000;0830;1205;1330;1800;0830;1205;1330;1800;0830;1205;1430;1800;0830;1205;1330;1800;0830;1220;0000;0000;0000;0000;0000;0000;47.79652, 3.57012
10807;00414;CHATILLON SUR SEINE;36, rue Maréchal de Lattre de Tassigny;;CHATILLON SUR SEINE;21400;;Lu0000000000000000Ma0830120513301800Me0830120513301800Je0830120514301800Ve0830120513301800Sa0830122000000000Di0000000000000000;Accueil accessible tous les jours.;Banque Populaire Bourgogne Franche-Comté;https://www.banquepopulaire.fr/bpbfc/;00414;Lu0000000000000000;Ma0830120513301800;Me0830120513301800;Je0830120514301800;Ve0830120513301800;Sa0830122000000000;Di0000000000000000;0000;0000;0000;0000;0830;1205;1330;1800;0830;1205;1330;1800;0830;1205;1430;1800;0830;1205;1330;1800;0830;1220;0000;0000;0000;0000;0000;0000;47.8587, 4.57229
10807;00415;MONTBARD;2, rue Carnot;;MONTBARD;21500;;Lu0000000000000000Ma0830120513301800Me0830120513301800Je0830120514301800Ve0830120513301800Sa0830122000000000Di0000000000000000;ADRESSE PROVISOIRE : Place Léon Gambetta 21500 MONTBARD    Accueil accessible chaque matin du mardi au samedi et sur rendez-vous l'après-midi.;Banque Populaire Bourgogne Franche-Comté;https://www.banquepopulaire.fr/bpbfc/;00415;Lu0000000000000000;Ma0830120513301800;Me0830120513301800;Je0830120514301800;Ve0830120513301800;Sa0830122000000000;Di0000000000000000;0000;0000;0000;0000;0830;1205;1330;1800;0830;1205;1330;1800;0830;1205;1430;1800;0830;1205;1330;1800;0830;1220;0000;0000;0000;0000;0000;0000;47.62217, 4.33361
10807;00416;GENLIS;7, rue Bernard Laureau;;GENLIS;21110;;Lu0000000000000000Ma0830120513301800Me0830120513301800Je0830120514301800Ve0830120513301800Sa0830122000000000Di0000000000000000;Accueil accessible tous les jours.;Banque Populaire Bourgogne Franche-Comté;https://www.banquepopulaire.fr/bpbfc/;00416;Lu0000000000000000;Ma0830120513301800;Me0830120513301800;Je0830120514301800;Ve0830120513301800;Sa0830122000000000;Di0000000000000000;0000;0000;0000;0000;0830;1205;1330;1800;0830;1205;1330;1800;0830;1205;1430;1800;0830;1205;1330;1800;0830;1220;0000;0000;0000;0000;0000;0000;47.24144, 5.21971
10807;00419;NUITS ST GEORGES;11, rue Fagon;;NUITS ST GEORGES;21700;;Lu0000000000000000Ma0830120513301800Me0830120513301800Je0830120514301800Ve0830120513301800Sa0830122000000000Di0000000000000000;Accueil accessible tous les jours.;Banque Populaire Bourgogne Franche-Comté;https://www.banquepopulaire.fr/bpbfc/;00419;Lu0000000000000000;Ma0830120513301800;Me0830120513301800;Je0830120514301800;Ve0830120513301800;Sa0830122000000000;Di0000000000000000;0000;0000;0000;0000;0830;1205;1330;1800;0830;1205;1330;1800;0830;1205;1430;1800;0830;1205;1330;1800;0830;1220;0000;0000;0000;0000;0000;0000;47.13755, 4.94937
10807;00422;CORBIGNY;13, Grande Rue;;CORBIGNY;58800;;Lu0000000000000000Ma0830120513301800Me0830120513301800Je0830120513301800Ve0830120513301800Sa0830122000000000Di0000000000000000;Accueil accessible le mardi, mercredi vendredi et samedi matin. Sur rendez-vous l'après-midi et le jeudi.;Banque Populaire Bourgogne Franche-Comté;https://www.banquepopulaire.fr/bpbfc/;00422;Lu0000000000000000;Ma0830120513301800;Me0830120513301800;Je0830120513301800;Ve0830120513301800;Sa0830122000000000;Di0000000000000000;0000;0000;0000;0000;0830;1205;1330;1800;0830;1205;1330;1800;0830;1205;1330;1800;0830;1205;1330;1800;0830;1220;0000;0000;0000;0000;0000;0000;47.25695, 3.68341
10807;00426;AVALLON;32, rue de Paris;;AVALLON;89200;;Lu0000000000000000Ma0830120513301800Me0830120513301800Je0830120514301800Ve0830120513301800Sa0830122000000000Di0000000000000000;Accueil accessible tous les jours.;Banque Populaire Bourgogne Franche-Comté;https://www.banquepopulaire.fr/bpbfc/;00426;Lu0000000000000000;Ma0830120513301800;Me0830120513301800;Je0830120514301800;Ve0830120513301800;Sa0830122000000000;Di0000000000000000;0000;0000;0000;0000;0830;1205;1330;1800;0830;1205;1330;1800;0830;1205;1430;1800;0830;1205;1330;1800;0830;1220;0000;0000;0000;0000;0000;0000;47.49735, 3.8964
10807;00427;MIGENNES;69, Avenue Jean Jaurès;;MIGENNES;89400;;Lu0000000000000000Ma0830120513301800Me0830120513301800Je0830120514301800Ve0830120513301800Sa0830122000000000Di0000000000000000;Accueil accessible tous les jours.;Banque Populaire Bourgogne Franche-Comté;https://www.banquepopulaire.fr/bpbfc/;00427;Lu0000000000000000;Ma0830120513301800;Me0830120513301800;Je0830120514301800;Ve0830120513301800;Sa0830122000000000;Di0000000000000000;0000;0000;0000;0000;0830;1205;1330;1800;0830;1205;1330;1800;0830;1205;1430;1800;0830;1205;1330;1800;0830;1220;0000;0000;0000;0000;0000;0000;47.96387, 3.5136
10807;00428;ST FLORENTIN;2, rue Montarmance;;ST FLORENTIN;89600;;Lu0000000000000000Ma0830120513301800Me0830120513301800Je0830120514301800Ve0830120513301800Sa0830122000000000Di0000000000000000;Accueil accessible tous les jours.;Banque Populaire Bourgogne Franche-Comté;https://www.banquepopulaire.fr/bpbfc/;00428;Lu0000000000000000;Ma0830120513301800;Me0830120513301800;Je0830120514301800;Ve0830120513301800;Sa0830122000000000;Di0000000000000000;0000;0000;0000;0000;0830;1205;1330;1800;0830;1205;1330;1800;0830;1205;1430;1800;0830;1205;1330;1800;0830;1220;0000;0000;0000;0000;0000;0000;47.99768, 3.72914
10807;00433;ST GEORGES SUR BAULCHE;25, Avenue d'Auxerre;;ST GEORGES SUR BAULCHE;89000;;Lu0000000000000000Ma0830120513301800Me0830120513301800Je0830120514301800Ve0830120513301800Sa0830122000000000Di0000000000000000;Accueil accessible tous les jours.;Banque Populaire Bourgogne Franche-Comté;https://www.banquepopulaire.fr/bpbfc/;00433;Lu0000000000000000;Ma0830120513301800;Me0830120513301800;Je0830120514301800;Ve0830120513301800;Sa0830122000000000;Di0000000000000000;0000;0000;0000;0000;0830;1205;1330;1800;0830;1205;1330;1800;0830;1205;1430;1800;0830;1205;1330;1800;0830;1220;0000;0000;0000;0000;0000;0000;47.80031, 3.53629
10807;00436;TONNERRE;10, rue Vaucorbe;;TONNERRE;89700;;Lu0000000000000000Ma0830120513301800Me0830120513301800Je0830120514301800Ve0830120513301800Sa0830122000000000Di0000000000000000;Accueil accessible tous les jours.;Banque Populaire Bourgogne Franche-Comté;https://www.banquepopulaire.fr/bpbfc/;00436;Lu0000000000000000;Ma0830120513301800;Me0830120513301800;Je0830120514301800;Ve0830120513301800;Sa0830122000000000;Di0000000000000000;0000;0000;0000;0000;0830;1205;1330;1800;0830;1205;1330;1800;0830;1205;1430;1800;0830;1205;1330;1800;0830;1220;0000;0000;0000;0000;0000;0000;47.85423, 3.97018
10807;00439;RAVIERES;16, rue Saint Roch;;RAVIERES;89390;;Lu0000000000000000Ma0830120513301800Me0830120513301800Je0830120513301800Ve0830120513301800Sa0830122000000000Di0000000000000000;Accueil accessible le mardi, vendredi et samedi matin. Sur rendez-vous l'après-midi, le mercredi et le jeudi.;Banque Populaire Bourgogne Franche-Comté;https://www.banquepopulaire.fr/bpbfc/;00439;Lu0000000000000000;Ma0830120513301800;Me0830120513301800;Je0830120513301800;Ve0830120513301800;Sa0830122000000000;Di0000000000000000;0000;0000;0000;0000;0830;1205;1330;1800;0830;1205;1330;1800;0830;1205;1330;1800;0830;1205;1330;1800;0830;1220;0000;0000;0000;0000;0000;0000;47.73467, 4.22965
10807;00446;LE CREUSOT SCHNEIDER;5, pl Schneider;;LE CREUSOT;71200;;Lu0000000000000000Ma0830120513301800Me0830120513301800Je0830120514301800Ve0830120513301800Sa0830122000000000Di0000000000000000;Accueil accessible tous les jours.;Banque Populaire Bourgogne Franche-Comté;https://www.banquepopulaire.fr/bpbfc/;00446;Lu0000000000000000;Ma0830120513301800;Me0830120513301800;Je0830120514301800;Ve0830120513301800;Sa0830122000000000;Di0000000000000000;0000;0000;0000;0000;0830;1205;1330;1800;0830;1205;1330;1800;0830;1205;1430;1800;0830;1205;1330;1800;0830;1220;0000;0000;0000;0000;0000;0000;46.80596, 4.42046
10807;00450;POUILLY EN AUXOIS;4, rue de la République;;POUILLY EN AUXOIS;21320;;Lu0000000000000000Ma0830120513301800Me0830120513301800Je0830120513301800Ve0830120513301800Sa0830122000000000Di0000000000000000;Accueil accessible chaque matin du mardi au samedi et sur rendez-vous l'après-midi.;Banque Populaire Bourgogne Franche-Comté;https://www.banquepopulaire.fr/bpbfc/;00450;Lu0000000000000000;Ma0830120513301800;Me0830120513301800;Je0830120513301800;Ve0830120513301800;Sa0830122000000000;Di0000000000000000;0000;0000;0000;0000;0830;1205;1330;1800;0830;1205;1330;1800;0830;1205;1330;1800;0830;1205;1330;1800;0830;1220;0000;0000;0000;0000;0000;0000;47.2613, 4.5574
10807;00451;CLAMECY;7, Avenue de la République;;CLAMECY;58500;;Lu0000000000000000Ma0830120513301800Me0830120513301800Je0830120514301800Ve0830120513301800Sa0830122000000000Di0000000000000000;Accueil accessible tous les jours.;Banque Populaire Bourgogne Franche-Comté;https://www.banquepopulaire.fr/bpbfc/;00451;Lu0000000000000000;Ma0830120513301800;Me0830120513301800;Je0830120514301800;Ve0830120513301800;Sa0830122000000000;Di0000000000000000;0000;0000;0000;0000;0830;1205;1330;1800;0830;1205;1330;1800;0830;1205;1430;1800;0830;1205;1330;1800;0830;1220;0000;0000;0000;0000;0000;0000;47.46062, 3.52075
10807;00452;COSNE COURS SUR LOIRE;20, rue du Général de Gaulle;;COSNE COURS SUR LOIRE;58200;;Lu0000000000000000Ma0830120513301800Me0830120513301800Je0830120514301800Ve0830120513301800Sa0830122000000000Di0000000000000000;Accueil accessible tous les jours.;Banque Populaire Bourgogne Franche-Comté;https://www.banquepopulaire.fr/bpbfc/;00452;Lu0000000000000000;Ma0830120513301800;Me0830120513301800;Je0830120514301800;Ve0830120513301800;Sa0830122000000000;Di0000000000000000;0000;0000;0000;0000;0830;1205;1330;1800;0830;1205;1330;1800;0830;1205;1430;1800;0830;1205;1330;1800;0830;1220;0000;0000;0000;0000;0000;0000;47.41138, 2.92453
10807;00459;DIGOIN;2, rue Basse;;DIGOIN;71160;;Lu0000000000000000Ma0830120513301800Me0830120513301800Je0830120514301800Ve0830120513301800Sa0830122000000000Di0000000000000000;Accueil accessible le mardi, mercredi vendredi et samedi matin. Sur rendez-vous l'après-midi et le jeudi.;Banque Populaire Bourgogne Franche-Comté;https://www.banquepopulaire.fr/bpbfc/;00459;Lu0000000000000000;Ma0830120513301800;Me0830120513301800;Je0830120514301800;Ve0830120513301800;Sa0830122000000000;Di0000000000000000;0000;0000;0000;0000;0830;1205;1330;1800;0830;1205;1330;1800;0830;1205;1430;1800;0830;1205;1330;1800;0830;1220;0000;0000;0000;0000;0000;0000;46.48125, 3.98211
10807;00463;VARENNES VAUZELLES;43 ter, bd Camille Dagonneau;;VARENNES VAUZELLES;58640;;Lu0000000000000000Ma0830120513301800Me0830120513301800Je0830120514301800Ve0830120513301800Sa0830122000000000Di0000000000000000;Accueil accessible tous les jours.;Banque Populaire Bourgogne Franche-Comté;https://www.banquepopulaire.fr/bpbfc/;00463;Lu0000000000000000;Ma0830120513301800;Me0830120513301800;Je0830120514301800;Ve0830120513301800;Sa0830122000000000;Di0000000000000000;0000;0000;0000;0000;0830;1205;1330;1800;0830;1205;1330;1800;0830;1205;1430;1800;0830;1205;1330;1800;0830;1220;0000;0000;0000;0000;0000;0000;47.01164, 3.15084
10807;00466;SAULIEU;2, rue du Marché;;SAULIEU;21210;;Lu0000000000000000Ma0830120513301800Me0830120513301800Je0830120513301800Ve0830120513301800Sa0830122000000000Di0000000000000000;Accueil accessible chaque matin du mardi au samedi et sur rendez-vous l'après-midi.;Banque Populaire Bourgogne Franche-Comté;https://www.banquepopulaire.fr/bpbfc/;00466;Lu0000000000000000;Ma0830120513301800;Me0830120513301800;Je0830120513301800;Ve0830120513301800;Sa0830122000000000;Di0000000000000000;0000;0000;0000;0000;0830;1205;1330;1800;0830;1205;1330;1800;0830;1205;1330;1800;0830;1205;1330;1800;0830;1220;0000;0000;0000;0000;0000;0000;47.27905, 4.22921
10807;00468;MONTCEAU LES MINES;13, quai du Général De Gaulle;;MONTCEAU LES MINES;71300;;Lu0000000000000000Ma0830120513301800Me0830122013301800Je0830120514301800Ve0830120513301800Sa0830122000000000Di0000000000000000;Accueil accessible tous les jours.;Banque Populaire Bourgogne Franche-Comté;https://www.banquepopulaire.fr/bpbfc/;00468;Lu0000000000000000;Ma0830120513301800;Me0830122013301800;Je0830120514301800;Ve0830120513301800;Sa0830122000000000;Di0000000000000000;0000;0000;0000;0000;0830;1205;1330;1800;0830;1220;1330;1800;0830;1205;1430;1800;0830;1205;1330;1800;0830;1220;0000;0000;0000;0000;0000;0000;46.67477, 4.36264
10807;00471;MONETEAU;6, rue de Seignelay;;MONETEAU;89470;;Lu0000000000000000Ma0830120513301800Me0830120513301800Je0830120514301800Ve0830120513301800Sa0830122000000000Di0000000000000000;Accueil accessible tous les jours.;Banque Populaire Bourgogne Franche-Comté;https://www.banquepopulaire.fr/bpbfc/;00471;Lu0000000000000000;Ma0830120513301800;Me0830120513301800;Je0830120514301800;Ve0830120513301800;Sa0830122000000000;Di0000000000000000;0000;0000;0000;0000;0830;1205;1330;1800;0830;1205;1330;1800;0830;1205;1430;1800;0830;1205;1330;1800;0830;1220;0000;0000;0000;0000;0000;0000;47.85273, 3.57953
10807;00475;CHARNY;5, rue de la Mothe;;CHARNY;89120;;Lu0000000000000000Ma0830120513301800Me0830120513301800Je0830120514301800Ve0830120513301800Sa0830122000000000Di0000000000000000;Accueil accessible chaque matin du mardi au samedi et sur rendez-vous l'après-midi.;Banque Populaire Bourgogne Franche-Comté;https://www.banquepopulaire.fr/bpbfc/;00475;Lu0000000000000000;Ma0830120513301800;Me0830120513301800;Je0830120514301800;Ve0830120513301800;Sa0830122000000000;Di0000000000000000;0000;0000;0000;0000;0830;1205;1330;1800;0830;1205;1330;1800;0830;1205;1430;1800;0830;1205;1330;1800;0830;1220;0000;0000;0000;0000;0000;0000;47.88742, 3.09502
10807;00488;VILLENEUVE LA GUYARD;3, Grande Rue;;VILLENEUVE LA GUYARD;89340;;Lu0000000000000000Ma0830120513301800Me0830120513301800Je0830120513301800Ve0830120513301800Sa0830122000000000Di0000000000000000;Accueil accessible le mardi, mercredi vendredi et samedi matin. Sur rendez-vous l'après-midi et le jeudi.;Banque Populaire Bourgogne Franche-Comté;https://www.banquepopulaire.fr/bpbfc/;00488;Lu0000000000000000;Ma0830120513301800;Me0830120513301800;Je0830120513301800;Ve0830120513301800;Sa0830122000000000;Di0000000000000000;0000;0000;0000;0000;0830;1205;1330;1800;0830;1205;1330;1800;0830;1205;1330;1800;0830;1205;1330;1800;0830;1220;0000;0000;0000;0000;0000;0000;48.33952, 3.06471
10807;00489;DIJON LIBERTE;44, rue du Bourg;;DIJON;21000;;Lu0000000000000000Ma0830120513301800Me0830120513301800Je0830120514301800Ve0830120513301800Sa0830122000000000Di0000000000000000;Accueil accessible tous les jours.;Banque Populaire Bourgogne Franche-Comté;https://www.banquepopulaire.fr/bpbfc/;00489;Lu0000000000000000;Ma0830120513301800;Me0830120513301800;Je0830120514301800;Ve0830120513301800;Sa0830122000000000;Di0000000000000000;0000;0000;0000;0000;0830;1205;1330;1800;0830;1205;1330;1800;0830;1205;1430;1800;0830;1205;1330;1800;0830;1220;0000;0000;0000;0000;0000;0000;47.32096, 5.03941
10807;00494;CHAROLLES;3, rue de Champagny;;CHAROLLES;71120;;Lu0000000000000000Ma0830120513301800Me0830120513301800Je0830120513301800Ve0830120513301800Sa0830122000000000Di0000000000000000;Accueil accessible le mardi, mercredi vendredi et samedi matin. Sur rendez-vous l'après-midi et le jeudi.;Banque Populaire Bourgogne Franche-Comté;https://www.banquepopulaire.fr/bpbfc/;00494;Lu0000000000000000;Ma0830120513301800;Me0830120513301800;Je0830120513301800;Ve0830120513301800;Sa0830122000000000;Di0000000000000000;0000;0000;0000;0000;0830;1205;1330;1800;0830;1205;1330;1800;0830;1205;1330;1800;0830;1205;1330;1800;0830;1220;0000;0000;0000;0000;0000;0000;46.43504, 4.27351
10807;00497;CRISSEY;85, rue Principale;;CRISSEY;71530;;Lu0000000000000000Ma0830120513301800Me0830120513301800Je0830120514301800Ve0830120513301800Sa0830122000000000Di0000000000000000;Accueil accessible chaque matin du mardi au samedi et sur rendez-vous l'après-midi.;Banque Populaire Bourgogne Franche-Comté;https://www.banquepopulaire.fr/bpbfc/;00497;Lu0000000000000000;Ma0830120513301800;Me0830120513301800;Je0830120514301800;Ve0830120513301800;Sa0830122000000000;Di0000000000000000;0000;0000;0000;0000;0830;1205;1330;1800;0830;1205;1330;1800;0830;1205;1430;1800;0830;1205;1330;1800;0830;1220;0000;0000;0000;0000;0000;0000;46.81891, 4.8852
10807;00498;PLATEAU D'HAUTEVILLE;51, rue Masonod;;PLATEAU D'HAUTEVILLE;01110;;Lu0000000000000000Ma0830120513301800Me0830120513301800Je0830120513301800Ve0830120513301800Sa0830122000000000Di0000000000000000;Accueil accessible le mardi, mercredi vendredi et samedi matin. Sur rendez-vous l'après-midi et le jeudi.;Banque Populaire Bourgogne Franche-Comté;https://www.banquepopulaire.fr/bpbfc/;00498;Lu0000000000000000;Ma0830120513301800;Me0830120513301800;Je0830120513301800;Ve0830120513301800;Sa0830122000000000;Di0000000000000000;0000;0000;0000;0000;0830;1205;1330;1800;0830;1205;1330;1800;0830;1205;1330;1800;0830;1205;1330;1800;0830;1220;0000;0000;0000;0000;0000;0000;45.97907, 5.6
10807;00499;SENS VICTOR GUICHARD;80, rue Victor Guichard;;SENS;89100;;Lu0000000000000000Ma0830120513301800Me0830120513301800Je0830120514301800Ve0830120513301800Sa0830122000000000Di0000000000000000;Accueil accessible tous les jours.;Banque Populaire Bourgogne Franche-Comté;https://www.banquepopulaire.fr/bpbfc/;00499;Lu0000000000000000;Ma0830120513301800;Me0830120513301800;Je0830120514301800;Ve0830120513301800;Sa0830122000000000;Di0000000000000000;0000;0000;0000;0000;0830;1205;1330;1800;0830;1205;1330;1800;0830;1205;1430;1800;0830;1205;1330;1800;0830;1220;0000;0000;0000;0000;0000;0000;48.20495, 3.28499
10907;00006;BORDEAUX JUDAIQUE;2, Avenue de la république;;BORDEAUX;33200;;Lu0000000000000000Ma0900123013451800Me0900123013451800Je0900123014451800Ve0900123013451800Sa0900123000000000Di0000000000000000;;Banque Populaire Aquitaine Centre Atlantique;https://www.banquepopulaire.fr/bpaca/;00006;Lu0000000000000000;Ma0900123013451800;Me0900123013451800;Je0900123014451800;Ve0900123013451800;Sa0900123000000000;Di0000000000000000;0000;0000;0000;0000;0900;1230;1345;1800;0900;1230;1345;1800;0900;1230;1445;1800;0900;1230;1345;1800;0900;1230;0000;0000;0000;0000;0000;0000;44.8402, -0.59942
10907;00012;HAGETMAU;30, avenue du Docteur Edouard Castera;;HAGETMAU;40700;;Lu0000000000000000Ma0900123013451800Me0900123013451800Je0900123014451800Ve0900123013451800Sa0900123000000000Di0000000000000000;Votre agence de Hagetmau, anciennement au 4 place du Moulin, sera déplacée au 30 avenue du docteur Edouard Castéra à partir du 10 mars 2025 en raison de travaux.   Les automates libre-service restent disponibles au 4 place du Moulin.;Banque Populaire Aquitaine Centre Atlantique;https://www.banquepopulaire.fr/bpaca/;00012;Lu0000000000000000;Ma0900123013451800;Me0900123013451800;Je0900123014451800;Ve0900123013451800;Sa0900123000000000;Di0000000000000000;0000;0000;0000;0000;0900;1230;1345;1800;0900;1230;1345;1800;0900;1230;1445;1800;0900;1230;1345;1800;0900;1230;0000;0000;0000;0000;0000;0000;43.65448, -0.59371
10907;00016;BAYONNE ST ESPRIT;6, bd Alsace et Lorraine;;BAYONNE;64100;;Lu0000000000000000Ma0900123013451800Me0900123013451800Je0900123014451800Ve0900123013451800Sa0900123000000000Di0000000000000000;;Banque Populaire Aquitaine Centre Atlantique;https://www.banquepopulaire.fr/bpaca/;00016;Lu0000000000000000;Ma0900123013451800;Me0900123013451800;Je0900123014451800;Ve0900123013451800;Sa0900123000000000;Di0000000000000000;0000;0000;0000;0000;0900;1230;1345;1800;0900;1230;1345;1800;0900;1230;1445;1800;0900;1230;1345;1800;0900;1230;0000;0000;0000;0000;0000;0000;43.4948, -1.46887
